dataset,split_name,index,mode,route_mode,prediction,answer,hit,T_on,V_on,T_strength,V_strength,tc_pred,vc_pred,vc_envelope_pred,vc_sci_pred,support_size,labels_n,conflict,vc_source,vc_bridge_source,grec_soft_swcr,grec_hard_composition,grec_hard_argmax,operator_agree,joint_conflict,format,state,action,aggregation_status,stable_hit,mode_confidence
CCBench,Qwen2-VL-7B_Biased_Test,1000340,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.747402741949476,B,B,B,B,4,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000350,vcf_only,vcf_only,B,C,0.0,0,1,0.0,0.9621992646568073,C,D,D,B,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000352,tcf_only,tcf_only,A,A,1.0,1,0,0.46450950273721453,0.0,A,A,A,D,1,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000355,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.8235291504548451,B,B,B,B,4,4,1,strongblur,strongblur,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000356,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.8283852387405602,D,D,D,D,4,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000362,tcf_only,tcf_only,A,C,0.0,1,0,0.022859157899775634,0.0,A,A,A,A,2,4,0,strongblur,strongblur,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000364,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.38206497989232596,C,A,A,A,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000365,vcf_only,vcf_only,D,A,0.0,0,1,0.0,1.0,C,B,B,B,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000367,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.38206497989232596,B,B,B,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000370,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.6338291751102588,C,C,C,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000394,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.6957572296492238,B,B,B,C,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000412,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.4766818835658858,A,A,A,A,4,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000418,tcf_only,tcf_only,C,C,1.0,1,0,0.4873435385031642,0.0,C,C,C,C,1,4,0,gray,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000456,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.38206497989232596,B,A,A,A,4,4,1,strongblur,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000466,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.061045698843322865,D,D,D,D,4,4,1,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000467,vcf_only,vcf_only,B,C,0.0,0,1,0.0,0.06550349874470504,D,D,D,D,4,4,1,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000471,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.4200737262000754,D,D,D,D,4,4,1,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000478,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.030974800773484138,A,A,A,A,4,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000484,vcf_only,vcf_only,D,D,1.0,0,1,0.0,1.0,A,A,A,D,4,4,1,strongblur,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000491,vcf_only,vcf_only,D,C,0.0,0,1,0.0,0.34585747144240975,D,D,D,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000493,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.4039305544025791,D,D,D,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000497,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.0800402203655366,D,D,D,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000505,vcf_only,neither,D,A,0.0,0,0,0.0,0.0,D,D,D,D,4,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000508,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.06578815576606192,B,C,B,C,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000532,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.9114219721802281,D,D,B,D,4,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000538,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.3932218737765433,B,B,B,B,4,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000541,vcf_only,vcf_only,A,D,0.0,0,1,0.0,0.9369617727474786,D,D,B,A,4,4,1,gray,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,1000542,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.5076568330193698,B,B,B,D,4,4,1,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000002,vcf_only,neither,D,B,0.0,0,0,0.0,0.0,D,B,D,D,4,4,0,gray,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000009,tcf_only,neither,A,B,0.0,0,0,0.0,0.0,A,D,A,D,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000034,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.8108855074071797,C,C,C,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000035,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.8246490775911645,C,C,C,A,4,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000044,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.27844172543885787,D,D,B,D,4,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000051,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.3293606092082413,D,C,C,D,4,4,0,gray,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000061,vcf_only,vcf_only,C,A,0.0,0,1,0.0,0.32372347797001677,D,D,D,C,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000067,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.09669406050054155,C,C,C,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000076,vcf_only,neither,B,A,0.0,0,0,0.0,0.0,B,B,B,C,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000103,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.22806436454472187,C,C,D,C,4,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000123,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.9835318339757307,A,C,C,B,4,4,1,strongblur,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000125,both,vcf_only,D,D,1.0,0,1,0.0,1.0,D,D,D,D,4,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000128,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.5790289786404949,D,D,D,C,4,4,1,gray,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000137,vcf_only,vcf_only,C,A,0.0,0,1,0.0,0.9562519292072075,A,D,D,D,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000138,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.7649768052282876,D,D,D,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000139,vcf_only,neither,C,C,1.0,0,0,0.0,0.0,C,C,C,C,4,4,0,gray,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000143,both,neither,A,B,0.0,0,0,0.0,0.0,A,D,A,D,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000149,vcf_only,vcf_only,D,C,0.0,0,1,0.0,0.03170004448329536,D,D,D,D,4,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000152,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.15990642851231684,B,B,D,B,4,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000157,tcf_only,vcf_only,D,D,1.0,0,1,0.0,0.38206497989232596,C,D,D,D,4,4,1,gray,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000158,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.1111278738867386,A,B,B,A,4,4,0,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000165,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.054999745937154544,C,C,C,C,4,4,1,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000170,vcf_only,tcf_only,D,C,0.0,1,0,0.003652895343216421,0.0,D,D,D,C,1,4,0,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000175,tcf_only,neither,A,D,0.0,0,0,0.0,0.0,A,A,A,A,4,4,0,strongblur,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000176,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.9043354943742422,B,A,A,C,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000186,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.8933447480039163,C,A,A,D,4,4,1,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000193,vcf_only,both,D,C,0.0,1,1,0.02444792370909221,0.10522403082884692,D,D,D,D,1,4,0,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000195,vcf_only,tcf_only,D,C,0.0,1,0,0.02060360756092253,0.0,D,D,D,A,1,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000200,both,vcf_only,B,C,0.0,0,1,0.0,0.30708831214796767,B,D,A,B,4,4,0,gray,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000209,vcf_only,tcf_only,A,B,0.0,1,0,1.0,0.0,A,A,A,A,1,4,0,strongblur,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000214,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.5033023400640433,D,D,D,C,4,4,1,gray,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000218,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.4977768323837329,D,D,D,D,4,4,1,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000221,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.8366874949276497,B,B,B,B,4,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000224,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.47454621982129686,D,A,D,A,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000225,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.31774236204504447,D,D,D,A,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000226,vcf_only,vcf_only,B,A,0.0,0,1,0.0,1.0,B,B,C,B,4,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000244,tcf_only,tcf_only,D,B,0.0,1,0,0.08535262990785097,0.0,D,D,B,D,1,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000253,vcf_only,vcf_only,C,A,0.0,0,1,0.0,0.5320479663932042,D,D,D,D,4,4,1,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000285,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.13228838641332877,A,D,A,D,4,4,1,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000314,vcf_only,vcf_only,C,A,0.0,0,1,0.0,0.6948320278425607,D,D,D,C,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000315,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.7235428828464091,C,D,D,C,4,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000316,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.9504339768410419,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000321,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.5246385440345013,B,B,B,D,4,4,1,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000324,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.9853759002701715,D,A,A,D,4,4,1,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000325,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.8153137155891488,C,C,C,B,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000329,both,tcf_only,D,B,0.0,1,0,0.45421448211933796,0.0,D,C,D,A,2,4,1,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000340,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.7232881476715145,C,C,C,C,4,4,0,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000346,both,neither,A,B,0.0,0,0,0.0,0.0,A,A,A,A,4,4,0,strongblur,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000350,vcf_only,vcf_only,C,D,0.0,0,1,0.0,1.0,C,B,A,C,4,4,0,strongblur,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000354,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.8967849708591589,C,C,C,A,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000355,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.7392975898070839,C,C,C,C,4,4,1,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000356,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.6864693130938956,C,C,C,C,4,4,1,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000362,both,both,A,D,0.0,1,1,0.50097462374243,0.38206497989232596,A,A,A,B,2,4,1,strongblur,centermask,B,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000364,vcf_only,vcf_only,D,D,1.0,0,1,0.0,1.0,D,C,C,D,4,4,0,strongblur,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000365,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.9562175399020112,A,C,C,A,4,4,1,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000367,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.8826879949474211,C,C,C,D,4,4,1,strongblur,strongblur,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000369,both,both,B,B,1.0,1,1,1.0,0.9627029425020985,B,B,C,B,2,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000376,vcf_only,tcf_only,B,C,0.0,1,0,1.0,0.0,B,C,D,D,2,4,1,strongblur,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000377,tcf_only,tcf_only,D,C,0.0,1,0,0.5205366226165602,0.0,D,D,D,D,1,4,0,centermask,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000392,vcf_only,both,B,A,0.0,1,1,0.08864448064874828,0.17496417360886674,B,B,B,A,1,4,1,strongblur,centermask,A,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000393,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.8353932435194378,A,D,D,A,4,4,0,strongblur,strongblur,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000394,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.6195592770818374,C,C,C,D,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000412,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.8753975075187235,C,B,B,C,4,4,0,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000436,tcf_only,tcf_only,A,A,1.0,1,0,1.0,0.0,A,A,C,A,1,4,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000456,vcf_only,vcf_only,B,C,0.0,0,1,0.0,0.3754602019751306,C,A,C,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000462,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.3393522866409861,C,C,B,C,4,4,0,strongblur,strongblur,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000474,vcf_only,vcf_only,D,C,0.0,0,1,0.0,0.06018894433169037,A,C,A,C,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
CCBench,Qwen2-VL-7B_Biased_Test,2000478,vcf_only,vcf_only,B,C,0.0,0,1,0.0,0.023952484587804957,B,B,B,B,4,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
