dataset,split_name,index,mode,route_mode,prediction,answer,hit,T_on,V_on,T_strength,V_strength,tc_pred,vc_pred,vc_envelope_pred,vc_sci_pred,support_size,labels_n,conflict,vc_source,vc_bridge_source,grec_soft_swcr,grec_hard_composition,grec_hard_argmax,operator_agree,joint_conflict,format,state,action,aggregation_status,stable_hit,mode_confidence
MMStar,LLaVA-NeXT-8B_Biased_Test,1187,vcf_only,vcf_only,A,A,1.0,0,1,0.0,1.0,A,A,B,A,2,2,0,strongblur,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1189,tcf_only,both,C,A,0.0,1,1,0.10571999089997597,0.1820898730416475,C,A,A,C,1,4,1,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1193,tcf_only,tcf_only,C,A,0.0,1,0,0.006617463606283902,0.0,C,B,B,C,1,4,1,strongblur,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1194,vcf_only,vcf_only,A,D,0.0,0,1,0.0,0.8195693953843695,B,B,B,B,4,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1197,tcf_only,tcf_only,D,D,1.0,1,0,0.0,0.0,D,D,A,C,1,4,1,strongblur,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1198,vcf_only,vcf_only,C,D,0.0,0,1,0.0,0.8972659902028968,C,B,B,B,4,4,0,centermask,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1199,vcf_only,vcf_only,B,A,0.0,0,1,0.0,1.0,A,A,A,A,3,3,1,strongblur,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1201,both,both,B,D,0.0,1,1,0.10097584885673827,0.9552117812828922,B,A,A,A,1,4,1,centermask,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1206,both,both,D,B,0.0,1,1,0.001197107466401448,1.0,D,B,A,C,3,4,0,strongblur,strongblur,D,D,D,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1207,vcf_only,vcf_only,D,C,0.0,0,1,0.0,1.0,C,A,A,A,4,4,1,strongblur,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1213,both,both,B,C,0.0,1,1,0.11597502355023792,0.28227930888449804,B,C,C,A,1,4,1,centermask,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1214,both,both,C,D,0.0,1,1,0.05208430960118515,1.0,C,B,A,A,3,4,0,strongblur,gray,C,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1216,vcf_only,vcf_only,D,A,0.0,0,1,0.0,0.8296308975893334,C,C,C,C,4,4,1,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1218,both,both,B,C,0.0,1,1,0.0,1.0,B,B,D,D,2,4,1,strongblur,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1219,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.592938832210764,A,A,A,A,4,4,1,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1222,vcf_only,vcf_only,A,D,0.0,0,1,0.0,0.25989826948683986,B,B,B,C,4,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1224,tcf_only,both,B,D,0.0,1,1,1.0,1.0,B,C,A,B,3,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1226,both,both,B,D,0.0,1,1,1.0,1.0,B,A,A,B,3,4,0,strongblur,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1227,vcf_only,vcf_only,B,D,0.0,0,1,0.0,0.9428786356963156,C,A,A,B,4,4,1,centermask,centermask,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1228,vcf_only,vcf_only,D,D,1.0,0,1,0.0,1.0,D,D,B,D,4,4,0,strongblur,centermask,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1229,tcf_only,tcf_only,D,D,1.0,1,0,0.0,0.0,D,D,D,D,1,4,1,strongblur,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1231,tcf_only,both,A,B,0.0,1,1,0.0,1.0,A,C,B,A,2,4,0,strongblur,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1234,tcf_only,tcf_only,A,D,0.0,1,0,0.08031578486834046,0.0,A,C,C,C,1,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1236,vcf_only,vcf_only,A,C,0.0,0,1,0.0,1.0,B,A,B,A,4,4,1,strongblur,strongblur,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1237,tcf_only,tcf_only,A,B,0.0,1,0,0.0,0.0,A,A,A,C,1,4,1,centermask,centermask,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1238,vcf_only,vcf_only,B,A,0.0,0,1,0.0,1.0,C,D,D,D,4,4,1,strongblur,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1242,both,both,B,D,0.0,1,1,0.09458632803173783,1.0,B,A,A,C,1,4,0,strongblur,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1243,tcf_only,tcf_only,A,D,0.0,1,0,0.02680996536354252,0.0,A,A,A,A,1,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1244,both,both,D,D,1.0,1,1,1.0,0.36285540057902627,D,D,D,C,1,4,1,centermask,gray,D,D,D,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1246,tcf_only,tcf_only,A,A,1.0,1,0,0.0,0.0,A,A,A,B,1,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1247,vcf_only,vcf_only,B,C,0.0,0,1,0.0,0.6183769407993621,A,B,B,B,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1248,both,both,A,D,0.0,1,1,0.055520491963281016,0.2563968896160679,A,C,C,B,1,4,1,gray,gray,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1249,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.3913167161940849,A,A,A,A,4,4,1,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1252,tcf_only,both,C,A,0.0,1,1,0.04031583370949532,0.2854715469004928,C,B,B,B,1,4,1,gray,gray,C,C,C,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1253,tcf_only,tcf_only,C,B,0.0,1,0,0.0,0.0,C,B,B,D,1,4,1,strongblur,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1257,tcf_only,tcf_only,D,A,0.0,1,0,1.0,0.0,D,C,C,D,2,4,0,strongblur,strongblur,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1258,both,both,B,B,1.0,1,1,0.0,1.0,B,B,B,A,1,4,1,strongblur,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1261,both,both,A,B,0.0,1,1,0.06240389912904254,0.31361335593998163,A,C,C,A,2,4,0,centermask,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1262,tcf_only,tcf_only,C,D,0.0,1,0,0.061777718841177,0.0,C,C,C,B,1,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1263,vcf_only,vcf_only,B,B,1.0,0,1,0.0,1.0,D,C,C,C,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1264,both,both,B,C,0.0,1,1,0.02579222080148469,1.0,B,B,B,B,1,4,0,strongblur,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1266,vcf_only,vcf_only,D,B,0.0,0,1,0.0,0.783594423646571,C,C,C,D,4,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1267,vcf_only,vcf_only,C,D,0.0,0,1,0.0,1.0,D,A,A,C,4,4,1,strongblur,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1271,vcf_only,vcf_only,C,A,0.0,0,1,0.0,1.0,C,D,D,C,4,4,0,strongblur,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1272,tcf_only,tcf_only,A,C,0.0,1,0,0.007386491565594344,0.0,A,A,A,A,1,4,0,strongblur,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1273,tcf_only,tcf_only,B,B,1.0,1,0,0.028847844539149126,0.0,B,D,D,D,1,4,1,strongblur,strongblur,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1274,both,both,D,C,0.0,1,1,0.0,1.0,D,D,D,A,1,4,1,strongblur,gray,D,D,D,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1278,tcf_only,both,A,A,1.0,1,1,0.0,0.9969498751235156,A,A,A,A,1,2,0,strongblur,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1282,tcf_only,tcf_only,C,C,1.0,1,0,0.0,0.0,C,C,C,C,1,4,0,strongblur,strongblur,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1283,vcf_only,vcf_only,C,C,1.0,0,1,0.0,0.9944652662926894,D,D,D,D,4,4,1,centermask,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1287,vcf_only,vcf_only,A,A,1.0,0,1,0.0,1.0,A,B,B,A,2,2,0,strongblur,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1291,vcf_only,vcf_only,D,D,1.0,0,1,0.0,1.0,C,B,B,B,4,4,1,strongblur,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1293,vcf_only,vcf_only,B,B,1.0,0,1,0.0,1.0,B,A,A,A,3,3,0,strongblur,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1294,vcf_only,vcf_only,C,D,0.0,0,1,0.0,1.0,B,A,A,C,4,4,1,centermask,centermask,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1296,both,both,C,B,0.0,1,1,0.0,0.8125407810220117,C,D,C,C,1,4,1,centermask,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1297,both,both,B,C,0.0,1,1,0.01422773995207649,0.3925091226124584,B,D,A,B,1,4,0,strongblur,strongblur,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1299,tcf_only,tcf_only,B,D,0.0,1,0,0.028932961530423462,0.0,B,D,D,C,1,4,0,strongblur,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1301,vcf_only,vcf_only,B,A,0.0,0,1,0.0,1.0,C,B,B,B,4,4,1,strongblur,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1303,both,both,B,D,0.0,1,1,0.0,0.3227113135569562,A,A,A,A,2,4,1,gray,gray,B,B,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1306,tcf_only,tcf_only,B,C,0.0,1,0,0.0,0.0,B,C,C,B,1,4,0,centermask,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1307,both,both,A,A,1.0,1,1,0.06707045085588081,0.7237707543082034,A,C,C,C,1,4,0,gray,gray,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1308,tcf_only,tcf_only,A,B,0.0,1,0,0.0017836316965662569,0.0,A,B,B,C,2,4,1,gray,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1309,vcf_only,vcf_only,B,B,1.0,0,1,0.0,0.07252556094907527,C,C,C,C,4,4,1,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1311,tcf_only,tcf_only,C,B,0.0,1,0,1.0,0.0,C,C,C,C,1,4,1,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1312,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.9707250473446132,B,B,B,B,4,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1319,vcf_only,vcf_only,C,A,0.0,0,1,0.0,0.7454220408915464,D,D,D,D,4,4,1,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1321,vcf_only,vcf_only,A,C,0.0,0,1,0.0,0.9982020284956741,C,A,A,A,4,4,1,strongblur,strongblur,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1322,vcf_only,vcf_only,B,C,0.0,0,1,0.0,0.3561658948809773,C,D,D,D,4,4,1,gray,gray,B,B,B,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1323,both,both,D,D,1.0,1,1,0.00917781369918269,0.6028511818020421,C,C,C,C,2,4,1,gray,gray,D,D,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1324,both,both,B,D,0.0,1,1,0.10098776821050448,1.0,B,A,A,B,1,4,0,strongblur,centermask,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1327,tcf_only,tcf_only,A,C,0.0,1,0,0.039825122473375885,0.0,A,C,C,C,2,4,1,centermask,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1328,tcf_only,tcf_only,C,B,0.0,1,0,0.0,0.0,C,C,C,C,2,4,1,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1329,vcf_only,vcf_only,D,A,0.0,0,1,0.0,1.0,D,D,C,D,4,4,0,strongblur,strongblur,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1331,vcf_only,vcf_only,C,B,0.0,0,1,0.0,0.5776346001628588,A,A,A,A,3,3,1,gray,gray,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1332,both,both,B,A,0.0,1,1,0.0006959513136757245,0.912904775109032,B,C,C,C,1,3,0,gray,gray,B,B,B,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1334,vcf_only,vcf_only,B,B,1.0,0,1,0.0,1.0,B,B,B,B,3,3,0,centermask,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1337,tcf_only,tcf_only,A,D,0.0,1,0,0.002636346554303337,0.0,A,C,C,C,2,4,0,strongblur,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1338,tcf_only,tcf_only,D,D,1.0,1,0,0.08838795355912543,0.0,D,A,A,A,1,4,0,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1339,tcf_only,tcf_only,D,B,0.0,1,0,0.0,0.0,D,C,C,C,2,4,1,centermask,centermask,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1341,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.3255031250209367,C,C,C,C,4,4,1,gray,gray,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1342,vcf_only,vcf_only,D,C,0.0,0,1,0.0,0.9024419121305294,B,B,B,B,4,4,1,gray,gray,D,D,D,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1343,vcf_only,vcf_only,A,B,0.0,0,1,0.0,0.6585415285525785,A,A,C,A,3,3,0,centermask,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1344,both,both,A,B,0.0,1,1,0.0,0.2800119821202998,A,A,A,B,1,3,1,centermask,centermask,A,A,A,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1346,vcf_only,vcf_only,A,D,0.0,0,1,0.0,1.0,A,C,C,B,4,4,0,strongblur,gray,A,A,A,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1347,tcf_only,tcf_only,D,D,1.0,1,0,1.0,0.0,D,A,A,A,1,4,1,strongblur,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1348,both,both,B,B,1.0,1,1,0.0,1.0,B,B,A,B,1,3,0,strongblur,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1349,vcf_only,vcf_only,D,D,1.0,0,1,0.0,0.8539732538484839,D,B,A,B,4,4,0,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1351,vcf_only,vcf_only,C,D,0.0,0,1,0.0,1.0,A,B,B,B,4,4,1,strongblur,gray,C,C,C,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1352,both,both,A,A,1.0,1,1,1.0,0.3925091226124584,A,D,D,A,1,4,0,strongblur,strongblur,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1353,both,both,D,B,0.0,1,1,0.02751510687540959,0.34526846670393707,D,B,A,B,2,4,1,centermask,centermask,B,D,D,0,1,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1354,vcf_only,vcf_only,A,A,1.0,0,1,0.0,0.9208200308972151,A,C,C,A,4,4,0,strongblur,centermask,A,A,A,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1356,both,both,B,C,0.0,1,1,0.043201788484306114,0.9239630526797551,B,B,B,B,1,4,1,centermask,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1359,vcf_only,vcf_only,C,C,1.0,0,1,0.0,1.0,C,C,C,C,4,4,0,strongblur,centermask,C,C,C,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1361,tcf_only,both,B,B,1.0,1,1,0.019051733107388946,0.37920453489719846,B,B,C,B,1,3,1,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1362,both,both,B,A,0.0,1,1,0.06665575136300683,0.785991273484541,B,B,C,B,2,4,0,gray,gray,B,B,B,1,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
MMStar,LLaVA-NeXT-8B_Biased_Test,1363,tcf_only,tcf_only,D,A,0.0,1,0,1.0,0.0,D,B,D,B,1,4,1,gray,gray,D,D,D,0,0,MCQ,grec_hard_composition_gate,GroundedResidualEnergyCompositionHard,true_mcq_grec_hard,,
